x,y,z,polyline_id
598469.89,6909027.01,112.49,412
598469.92,6909027.01,112.56,412
598469.89,6909027.01,112.49,413
598469.64,6909027.02,112.49,413
598469.92,6909027.01,112.56,414
598469.67,6909027.02,112.57,414
598470.54,6909026.98,112.59,415
598470.73,6909026.97,112.93,415
598470.54,6909026.98,112.59,416
598470.76,6909026.97,112.57,416
598470.54,6909026.98,112.59,417
598470.75,6909026.97,112.51,417
598470.75,6909026.97,112.51,418
598470.8,6909026.97,112.46,418
598470.76,6909026.97,112.57,419
598470.81,6909026.97,112.57,419
598470.81,6909026.97,112.57,420
598470.94,6909026.97,112.56,420
598470.94,6909026.97,112.56,421
598471.05,6909026.96,112.62,421
598470.8,6909026.97,112.46,422
598470.8,6909026.96,112.47,422
598470.81,6909026.97,112.57,422
598470.82,6909026.95,112.47,423
598470.94,6909026.97,112.56,423
598470.86,6909026.97,112.4,424
598471.05,6909026.96,112.62,424
598470.81,6909026.97,112.57,425
598470.73,6909026.97,112.93,425
598471.05,6909026.96,112.62,426
598470.73,6909026.97,112.93,426
598471.05,6909026.96,112.62,427
598470.87,6909026.97,112.85,427
598470.87,6909026.97,112.85,428
598470.73,6909026.97,112.93,428
598470.87,6909026.97,112.85,429
598470.78,6909026.97,113.01,429
598470.73,6909026.97,112.93,430
598470.78,6909026.95,113,430
598470.78,6909026.95,113,431
598470.8,6909026.97,113.07,431
598470.78,6909026.95,113,432
598470.88,6909026.96,113.08,432
598470.78,6909026.95,113,433
598470.74,6909026.97,113.1,433
598470.8,6909026.97,113.07,434
598470.74,6909026.97,113.1,434
598470.74,6909026.97,113.1,435
598470.72,6909026.97,113.26,435
598470.72,6909026.97,113.26,436
598470.83,6909026.96,113.28,436
598470.72,6909026.97,113.26,437
598470.72,6909026.97,113.32,437
598470.72,6909026.94,113.32,438
598470.62,6909026.97,113.35,438
598470.72,6909026.94,113.32,439
598470.73,6909026.97,113.36,439
598470.74,6909026.94,113.36,440
598470.62,6909026.97,113.35,440
598470.62,6909026.97,113.35,441
598470.58,6909026.97,113.39,441
598470.58,6909026.97,113.39,442
598470.49,6909026.97,113.43,442
598470.74,6909026.94,113.36,443
598470.74,6909026.96,113.45,443
598470.74,6909026.94,113.36,444
598470.85,6909026.96,113.37,444
598470.85,6909026.96,113.37,445
598470.96,6909026.95,113.43,445
598470.74,6909026.96,113.45,446
598470.72,6909026.96,113.5,446
598470.96,6909026.95,113.8,447
598470.97,6909026.95,113.89,447
598471.1,6909026.9,113.76,448
598471.03,6909026.94,113.78,448
598471.03,6909026.94,113.78,449
598470.96,6909026.95,113.8,449
598471.03,6909026.94,113.78,450
598471.04,6909026.94,113.81,450
598471.04,6909026.94,113.81,451
598470.96,6909026.95,113.8,451
598471.04,6909026.94,113.81,452
598471.15,6909026.94,113.88,452
598471.15,6909026.94,113.88,453
598470.97,6909026.95,113.89,453
598471.15,6909026.94,113.88,454
598471.37,6909026.93,114.01,454
598471.37,6909026.93,114.01,455
598471.48,6909026.93,113.99,455
598471.48,6909026.93,113.99,456
598471.78,6909026.91,113.97,456
598469.63,6909027,113.53,457
598469.32,6909027.03,113.46,457
598469.63,6909027,113.53,458
598469.63,6909027,113.71,458
598469.63,6909027,113.53,459
598469.62,6909027,113.38,459
598470.71,6909026.96,113.89,460
598470.47,6909026.97,113.96,460
598470.71,6909026.96,113.89,461
598470.69,6909026.96,114.05,461
598470.69,6909026.96,114.05,462
598470.8,6909026.95,114.04,462
598470.8,6909026.95,114.04,463
598470.92,6909026.95,114.03,463
598470.92,6909026.95,114.03,464
598470.97,6909026.95,113.89,464
598470.47,6909026.97,113.96,465
598470.45,6909026.97,114.05,465
598470.47,6909026.97,113.96,466
598470.39,6909026.97,113.99,466
598470.39,6909026.97,113.99,467
598470.35,6909026.97,114.05,467
598470.39,6909026.97,113.99,468
598470.3,6909026.97,114.02,468
598470.3,6909026.97,114.02,469
598470.35,6909026.97,114.05,469
598470.35,6909026.97,114.05,470
598470.45,6909026.97,114.05,470
598470.45,6909026.97,114.05,471
598470.69,6909026.96,114.05,471
598470.47,6909026.97,114.07,472
598470.6,6909026.96,114.18,472
598470.47,6909026.97,114.07,473
598470.45,6909026.97,114.05,473
598470.48,6909026.95,114.08,474
598470.63,6909026.96,114.08,474
598470.63,6909026.96,114.08,475
598470.69,6909026.96,114.05,475
598470.69,6909026.96,114.05,476
598470.69,6909026.96,114.12,476
598470.69,6909026.96,114.12,477
598470.6,6909026.96,114.18,477
598470.6,6909026.96,114.18,478
598470.71,6909026.96,114.18,478
598470.71,6909026.96,114.18,479
598470.69,6909026.96,114.12,479
598470.71,6909026.96,114.18,480
598470.89,6909026.95,114.17,480
598470.89,6909026.95,114.17,481
598470.89,6909026.95,114.08,481
598470.89,6909026.95,114.08,482
598470.92,6909026.95,114.03,482
598470.92,6909026.95,114.03,483
598470.99,6909026.94,114.13,483
598470.99,6909026.94,114.13,484
598470.95,6909026.95,114.17,484
598470.89,6909026.95,114.17,485
598470.95,6909026.95,114.17,485
598470.95,6909026.95,114.17,486
598471,6909026.94,114.17,486
598470.99,6909026.94,114.13,487
598471,6909026.94,114.17,487
598471,6909026.94,114.17,488
598471.05,6909026.94,114.13,488
598471.05,6909026.94,114.13,489
598471.14,6909026.94,114.15,489
598471.05,6909026.94,114.13,490
598471.15,6909026.94,114.06,490
598471.15,6909026.94,114.06,491
598470.99,6909026.94,114.13,491
598471.15,6909026.94,114.06,492
598471.37,6909026.93,114.01,492
598471.15,6909026.94,113.88,493
598471.11,6909026.94,113.91,493
598471.11,6909026.94,113.91,494
598471.15,6909026.94,114.06,494
598471.14,6909026.94,114.15,495
598471.25,6909026.93,114.15,495
598471.25,6909026.93,114.15,496
598471.33,6909026.93,114.13,496
598471.33,6909026.93,114.13,497
598471.41,6909026.93,114.08,497
598471.41,6909026.93,114.08,498
598471.37,6909026.93,114.01,498
598471.41,6909026.93,114.08,499
598471.48,6909026.93,113.99,499
598471.33,6909026.93,114.13,500
598471.6,6909026.92,114.15,500
598471.6,6909026.92,114.15,501
598471.6,6909026.92,114.21,501
598471.6,6909026.92,114.21,502
598471.68,6909026.92,114.21,502
598471.6,6909026.92,114.15,503
598471.68,6909026.92,114.16,503
598471.68,6909026.92,114.16,504
598471.68,6909026.92,114.21,504
598471.68,6909026.92,114.21,505
598471.84,6909026.91,114.15,505
598471.68,6909026.92,114.16,506
598471.84,6909026.91,114.15,506
598471.84,6909026.91,114.15,507
598471.97,6909026.9,114.1,507
598471.97,6909026.9,114.1,508
598472.02,6909026.9,114.06,508
598471.97,6909026.9,114.1,509
598472.14,6909026.9,114.08,509
598471.64,6909026.92,114.4,510
598471.82,6909026.91,114.44,510
598471.6,6909026.9,114.22,511
598471.61,6909026.92,114.28,511
598471.68,6909026.92,114.21,512
598471.61,6909026.92,114.28,512
598471.61,6909026.92,114.28,513
598471.64,6909026.92,114.4,513
598471.82,6909026.91,114.44,514
598471.92,6909026.9,114.49,514
598471.92,6909026.9,114.49,515
598471.97,6909026.9,114.52,515
598471.97,6909026.9,114.52,516
598472.08,6909026.9,114.54,516
598472.08,6909026.9,114.54,517
598472.19,6909026.89,114.54,517
598471.92,6909026.9,114.49,518
598471.79,6909026.91,114.56,518
598471.79,6909026.91,114.56,519
598471.65,6909026.91,114.5,519
598471.65,6909026.91,114.5,520
598471.49,6909026.92,114.54,520
598471.49,6909026.92,114.54,521
598471.67,6909026.91,114.61,521
598471.49,6909026.92,114.54,522
598471.33,6909026.93,114.48,522
598471.33,6909026.93,114.48,523
598471.31,6909026.93,114.53,523
598471.33,6909026.93,114.48,524
598471.24,6909026.93,114.44,524
598471.24,6909026.93,114.44,525
598471.15,6909026.93,114.49,525
598471.15,6909026.93,114.49,526
598471.08,6909026.94,114.46,526
598471.08,6909026.94,114.46,527
598471.11,6909026.94,114.41,527
598471.11,6909026.94,114.41,528
598471.24,6909026.93,114.44,528
598471.08,6909026.94,114.46,529
598471.06,6909026.94,114.58,529
598471.11,6909026.94,114.41,530
598471.03,6909026.94,114.4,530
598471.03,6909026.94,114.4,531
598471.06,6909026.94,114.58,531
598471.03,6909026.94,114.4,532
598470.98,6909026.95,114.5,532
598470.98,6909026.95,114.5,533
598471.06,6909026.94,114.58,533
598470.98,6909026.95,114.5,534
598470.88,6909026.95,114.5,534
598470.88,6909026.95,114.5,535
598470.94,6909026.94,114.54,535
598470.94,6909026.94,114.54,536
598471.06,6909026.94,114.58,536
598470.88,6909026.95,114.5,537
598470.8,6909026.95,114.47,537
598470.8,6909026.95,114.47,538
598470.8,6909026.95,114.5,538
598470.8,6909026.95,114.5,539
598470.94,6909026.94,114.54,539
598470.8,6909026.95,114.5,540
598470.7,6909026.95,114.63,540
598470.8,6909026.95,114.5,541
598470.65,6909026.96,114.41,541
598470.65,6909026.96,114.41,542
598470.68,6909026.96,114.35,542
598470.68,6909026.96,114.35,543
598470.8,6909026.95,114.47,543
598470.68,6909026.96,114.35,544
598470.71,6909026.96,114.27,544
598470.71,6909026.96,114.27,545
598470.65,6909026.96,114.26,545
598470.65,6909026.96,114.26,546
598470.68,6909026.96,114.35,546
598470.65,6909026.96,114.26,547
598470.6,6909026.96,114.18,547
598470.68,6909026.96,114.35,548
598470.58,6909026.96,114.35,548
598470.58,6909026.96,114.35,549
598470.54,6909026.96,114.28,549
598470.54,6909026.96,114.28,550
598470.68,6909026.96,114.35,550
598470.54,6909026.96,114.28,551
598470.45,6909026.97,114.27,551
598470.45,6909026.97,114.27,552
598470.47,6909026.97,114.18,552
598470.48,6909026.95,114.19,553
598470.6,6909026.96,114.18,553
598470.35,6909026.97,114.05,554
598470.48,6909026.95,114.19,554
598470.48,6909026.95,114.19,555
598470.18,6909026.98,114.17,555
598470.18,6909026.98,114.17,556
598470.16,6909026.98,114.06,556
598470.16,6909026.98,114.06,557
598470.3,6909026.97,114.02,557
598470.48,6909026.95,114.19,558
598470.54,6909026.96,114.28,558
598470.71,6909026.96,114.18,559
598470.71,6909026.96,114.27,559
598470.71,6909026.96,114.18,560
598470.76,6909026.95,114.22,560
598470.76,6909026.95,114.22,561
598470.71,6909026.96,114.27,561
598470.76,6909026.95,114.22,562
598470.91,6909026.95,114.24,562
598470.91,6909026.95,114.24,563
598470.96,6909026.95,114.27,563
598472.07,6909026.91,113.27,564
598472.61,6909026.89,113.24,564
598472.61,6909026.89,113.24,565
598472.71,6909026.88,113.38,565
598472.71,6909026.88,113.38,566
598472.61,6909026.88,113.53,566
598472.61,6909026.89,113.24,567
598472.69,6909026.89,113.08,567
598472.69,6909026.89,113.08,568
598472.92,6909026.88,113.04,568
598472.92,6909026.88,113.04,569
598473.16,6909026.87,113.04,569
598473.16,6909026.87,113.04,570
598473.57,6909026.86,112.95,570
598473.57,6909026.86,112.95,571
598473.75,6909026.85,112.93,571
598473.75,6909026.85,112.93,572
598474,6909026.84,112.95,572
598473.75,6909026.85,112.93,573
598474.03,6909026.83,112.82,573
598473.57,6909026.86,112.95,574
598473.57,6909026.85,113.32,574
598472.92,6909026.88,113.04,575
598472.87,6909026.88,113.21,575
598472.87,6909026.88,113.21,576
598472.71,6909026.88,113.38,576
598472.87,6909026.88,113.21,577
598472.96,6909026.87,113.29,577
598472.87,6909026.88,113.21,578
598472.83,6909026.88,113.37,578
598473.16,6909026.87,113.04,579
598473.08,6909026.87,113.27,579
598473.63,6909026.85,113.64,580
598473.61,6909026.84,113.57,580
598473.61,6909026.84,113.57,581
598473.81,6909026.84,113.34,581
598473.75,6909026.85,112.93,582
598473.82,6909026.84,113.09,582
598473.82,6909026.84,113.09,583
598473.92,6909026.83,113.12,583
598473.92,6909026.83,113.12,584
598473.95,6909026.83,113.2,584
598474,6909026.84,112.95,585
598473.93,6909026.83,113,585
598473.93,6909026.83,113,586
598473.75,6909026.85,112.93,586
598472.73,6909026.87,112.17,587
598472.72,6909026.89,112.45,587
598472.72,6909026.89,112.45,588
598472.7,6909026.89,112.83,588
598472.7,6909026.89,112.83,589
598472.69,6909026.89,113.08,589
598472.72,6909026.89,112.45,590
598472.8,6909026.88,112.64,590
598472.8,6909026.88,112.64,591
598472.81,6909026.88,112.88,591
598472.81,6909026.88,112.88,592
598472.8,6909026.88,113.01,592
598472.8,6909026.88,113.01,593
598472.92,6909026.88,113.04,593
598472.8,6909026.88,113.01,594
598472.69,6909026.89,113.08,594
598473.57,6909026.86,112.95,595
598473.52,6909026.83,112.14,595
598473.2,6909026.87,112.59,596
598473.2,6909026.87,112.8,596
598473.2,6909026.87,112.8,597
598473.16,6909026.87,113.04,597
598472.61,6909026.88,113.53,598
598472.49,6909026.88,113.76,598
598472.49,6909026.88,113.76,599
598472.36,6909026.89,113.79,599
598472.36,6909026.89,113.79,600
598472.34,6909026.89,113.85,600
598472.34,6909026.89,113.85,601
598472.26,6909026.89,113.87,601
598472.26,6909026.89,113.87,602
598472.5,6909026.88,113.94,602
598472.34,6909026.89,113.85,603
598472.48,6909026.88,113.85,603
598472.49,6909026.88,113.76,604
598472.48,6909026.88,113.85,604
598472.48,6909026.88,113.85,605
598472.5,6909026.88,113.94,605
598472.5,6909026.88,113.94,606
598472.53,6909026.88,114.01,606
598472.5,6909026.88,113.94,607
598472.27,6909026.89,114,607
598472.27,6909026.89,114,608
598472.18,6909026.9,114,608
598472.18,6909026.9,114,609
598472.2,6909026.89,113.88,609
598472.26,6909026.89,113.87,610
598472.2,6909026.89,113.88,610
598472.2,6909026.89,113.88,611
598472.03,6909026.9,113.92,611
598472.03,6909026.9,113.92,612
598472.08,6909026.9,113.99,612
598472.08,6909026.9,113.99,613
598471.9,6909026.91,113.98,613
598471.9,6909026.91,113.98,614
598472.03,6909026.9,113.92,614
598472.03,6909026.9,113.92,615
598471.78,6909026.91,113.97,615
598471.78,6909026.91,113.97,616
598471.9,6909026.91,113.98,616
598471.9,6909026.91,113.98,617
598471.99,6909026.9,114.02,617
598472.08,6909026.9,113.99,618
598471.99,6909026.9,114.02,618
598471.99,6909026.9,114.02,619
598472.02,6909026.9,114.06,619
598472.02,6909026.9,114.06,620
598472.14,6909026.9,114.08,620
598472.27,6909026.89,114,621
598472.14,6909026.9,114.08,621
598472.14,6909026.9,114.08,622
598472.33,6909026.89,114.07,622
598472.27,6909026.89,114,623
598472.33,6909026.89,114.07,623
598472.31,6909026.89,114.31,624
598472.47,6909026.88,114.34,624
598472.47,6909026.88,114.34,625
598472.51,6909026.88,114.42,625
598472.51,6909026.88,114.42,626
598472.26,6909026.89,114.41,626
598472.31,6909026.89,114.31,627
598472.26,6909026.89,114.41,627
598472.47,6909026.88,114.34,628
598472.56,6909026.88,114.35,628
598472.56,6909026.88,114.35,629
598472.68,6909026.87,114.41,629
598472.51,6909026.88,114.42,630
598472.52,6909026.88,114.48,630
598472.52,6909026.88,114.48,631
598472.62,6909026.87,114.53,631
598472.62,6909026.87,114.53,632
598472.76,6909026.87,114.54,632
598472.76,6909026.87,114.54,633
598472.93,6909026.86,114.51,633
598473.01,6909026.86,114.25,634
598472.96,6909026.86,114.27,634
598472.96,6909026.86,114.27,635
598472.93,6909026.86,114.34,635
598472.93,6909026.86,114.34,636
598473.02,6909026.86,114.34,636
598473.02,6909026.86,114.34,637
598473.01,6909026.86,114.25,637
598473.02,6909026.86,114.34,638
598473.09,6909026.86,114.36,638
598472.93,6909026.86,114.34,639
598472.93,6909026.86,114.51,639
598472.93,6909026.86,114.51,640
598473.06,6909026.86,114.51,640
598473.06,6909026.86,114.51,641
598473.12,6909026.85,114.53,641
598473.12,6909026.85,114.53,642
598473.23,6909026.85,114.49,642
598473.23,6909026.85,114.49,643
598473.26,6909026.85,114.37,643
598473.23,6909026.85,114.49,644
598473.34,6909026.84,114.47,644
598473.27,6909026.83,114.38,645
598473.33,6909026.82,114.48,645
598473.33,6909026.82,114.48,646
598473.37,6909026.84,114.51,646
598473.37,6909026.84,114.51,647
598473.23,6909026.85,114.49,647
598473.37,6909026.84,114.51,648
598473.46,6909026.84,114.53,648
598473.46,6909026.84,114.53,649
598473.54,6909026.84,114.51,649
598473.54,6909026.84,114.51,650
598473.58,6909026.83,114.51,650
598473.23,6909026.85,114.49,651
598473.16,6909026.85,114.58,651
598473.06,6909026.86,114.51,652
598473.16,6909026.85,114.58,652
598473.16,6909026.85,114.58,653
598473.13,6909026.85,114.64,653
598473.16,6909026.85,114.58,654
598473.26,6909026.85,114.67,654
598473.26,6909026.85,114.67,655
598473.34,6909026.84,114.69,655
598473.34,6909026.84,114.69,656
598473.39,6909026.84,114.65,656
598472.93,6909026.86,114.51,657
598472.89,6909026.86,114.76,657
598472.89,6909026.86,114.76,658
598473.07,6909026.85,114.76,658
598473.07,6909026.85,114.76,659
598473.13,6909026.85,114.64,659
598473.13,6909026.85,114.64,660
598473.26,6909026.85,114.67,660
598473.07,6909026.85,114.76,661
598473.05,6909026.85,114.89,661
598472.89,6909026.86,114.76,662
598472.9,6909026.86,114.83,662
598472.9,6909026.86,114.83,663
598472.82,6909026.86,114.93,663
598472.9,6909026.86,114.83,664
598472.95,6909026.86,114.87,664
598472.95,6909026.86,114.87,665
598472.91,6909026.86,114.92,665
598473.64,6909026.83,114.61,666
598473.51,6909026.84,114.69,666
598473.39,6909026.84,114.65,667
598473.51,6909026.84,114.69,667
598473.34,6909026.84,114.69,668
598473.41,6909026.84,114.73,668
598473.41,6909026.84,114.73,669
598473.51,6909026.84,114.69,669
598473.41,6909026.84,114.73,670
598473.45,6909026.84,114.76,670
598473.45,6909026.84,114.76,671
598473.51,6909026.84,114.69,671
598473.51,6909026.84,114.69,672
598473.52,6909026.83,114.76,672
598473.45,6909026.84,114.76,673
598473.52,6909026.83,114.76,673
598473.52,6909026.83,114.76,674
598473.64,6909026.83,114.7,674
598473.64,6909026.83,114.7,675
598473.51,6909026.84,114.69,675
598473.64,6909026.83,114.7,676
598473.64,6909026.83,114.61,676
598473.64,6909026.83,114.7,677
598473.76,6909026.83,114.66,677
598473.76,6909026.83,114.66,678
598473.77,6909026.83,114.59,678
598473.76,6909026.83,114.66,679
598473.83,6909026.82,114.59,679
598473.76,6909026.83,114.66,680
598473.85,6909026.82,114.65,680
598473.85,6909026.82,114.65,681
598473.9,6909026.82,114.67,681
598473.83,6909026.82,114.59,682
598473.85,6909026.82,114.65,682
598473.83,6909026.82,114.59,683
598474.05,6909026.81,114.63,683
598473.07,6909026.85,114.76,684
598473.22,6909026.85,114.81,684
598473.22,6909026.85,114.81,685
598473.33,6909026.85,114.81,685
598473.33,6909026.85,114.81,686
598473.45,6909026.84,114.76,686
598473.41,6909026.84,114.73,687
598473.33,6909026.85,114.81,687
598473.33,6909026.85,114.81,688
598473.23,6909026.85,114.89,688
598473.22,6909026.85,114.81,689
598473.14,6909026.85,114.88,689
598473.14,6909026.85,114.88,690
598473.11,6909026.85,114.9,690
598473.05,6909026.85,114.89,691
598473.11,6909026.85,114.9,691
